run_id,done,subject,gc,workload,jdk,energy_j,runtime_s,status,batch_num
run_1,DONE,PetClinic,Serial,2min,openjdk,[INFO] Starting with Serial...
509.416543,120.02,SUCCESS,1
run_2,DONE,PetClinic,Serial,3min,openjdk,[INFO] Starting with Serial...
624.306141,180.01,SUCCESS,1
run_3,DONE,PetClinic,Serial,5min,openjdk,[INFO] Starting with Serial...
876.327835,300.01,SUCCESS,1
run_4,DONE,PetClinic,Serial,2min,oracle,[INFO] Starting with Serial...
512.611603,120.01,SUCCESS,1
run_5,DONE,PetClinic,Serial,3min,oracle,[INFO] Starting with Serial...
626.061630,180.01,SUCCESS,1
run_6,DONE,PetClinic,Serial,5min,oracle,[INFO] Starting with Serial...
879.048958,300.01,SUCCESS,1
run_7,DONE,PetClinic,Parallel,2min,openjdk,[INFO] Starting with Parallel...
503.665031,120.01,SUCCESS,1
run_8,DONE,PetClinic,Parallel,3min,openjdk,[INFO] Starting with Parallel...
608.126312,180.01,SUCCESS,1
run_9,DONE,PetClinic,Parallel,5min,openjdk,[INFO] Starting with Parallel...
853.177260,300.01,SUCCESS,1
run_10,DONE,PetClinic,Parallel,2min,oracle,[INFO] Starting with Parallel...
486.410315,120.01,SUCCESS,1
run_11,DONE,PetClinic,Parallel,3min,oracle,[INFO] Starting with Parallel...
633.044766,180.01,SUCCESS,1
run_12,DONE,PetClinic,Parallel,5min,oracle,[INFO] Starting with Parallel...
874.268209,300.01,SUCCESS,1
run_13,DONE,PetClinic,G1,2min,openjdk,[INFO] Starting with G1...
495.683545,120.01,SUCCESS,1
run_14,DONE,PetClinic,G1,3min,openjdk,[INFO] Starting with G1...
647.828298,180.01,SUCCESS,1
run_15,DONE,PetClinic,G1,5min,openjdk,[INFO] Starting with G1...
1307.413645,300.01,SUCCESS,1
run_16,DONE,PetClinic,G1,2min,oracle,[INFO] Starting with G1...
493.230610,120.01,SUCCESS,1
run_17,DONE,PetClinic,G1,3min,oracle,[INFO] Starting with G1...
610.080775,180.01,SUCCESS,1
run_18,DONE,PetClinic,G1,5min,oracle,[INFO] Starting with G1...
903.036140,300.01,SUCCESS,1
run_19,DONE,TodoApp,Serial,2min,openjdk,[INFO] Starting with Serial...
404.733949,120.01,SUCCESS,1
run_20,DONE,TodoApp,Serial,3min,openjdk,[INFO] Starting with Serial...
536.771025,180.01,SUCCESS,1
run_21,DONE,TodoApp,Serial,5min,openjdk,[INFO] Starting with Serial...
785.848757,300.01,SUCCESS,1
run_22,DONE,TodoApp,Serial,2min,oracle,[INFO] Starting with Serial...
406.999447,120.01,SUCCESS,1
run_23,DONE,TodoApp,Serial,3min,oracle,[INFO] Starting with Serial...
548.848510,180.01,SUCCESS,1
run_24,DONE,TodoApp,Serial,5min,oracle,[INFO] Starting with Serial...
776.085537,300.01,SUCCESS,1
run_25,DONE,TodoApp,Parallel,2min,openjdk,[INFO] Starting with Parallel...
410.884080,120.01,SUCCESS,1
run_26,DONE,TodoApp,Parallel,3min,openjdk,[INFO] Starting with Parallel...
537.209989,180.01,SUCCESS,1
run_27,DONE,TodoApp,Parallel,5min,openjdk,[INFO] Starting with Parallel...
782.682139,300.01,SUCCESS,1
run_28,DONE,TodoApp,Parallel,2min,oracle,[INFO] Starting with Parallel...
401.551828,120.01,SUCCESS,1
run_29,DONE,TodoApp,Parallel,3min,oracle,[INFO] Starting with Parallel...
528.017752,180.01,SUCCESS,1
run_30,DONE,TodoApp,Parallel,5min,oracle,[INFO] Starting with Parallel...
782.225292,300.01,SUCCESS,1
run_31,DONE,TodoApp,G1,2min,openjdk,[INFO] Starting with G1...
413.662821,120.01,SUCCESS,1
run_32,DONE,TodoApp,G1,3min,openjdk,[INFO] Starting with G1...
546.331487,180.01,SUCCESS,1
run_33,DONE,TodoApp,G1,5min,openjdk,[INFO] Starting with G1...
800.550929,300.01,SUCCESS,1
run_34,DONE,TodoApp,G1,2min,oracle,[INFO] Starting with G1...
412.209272,120.01,SUCCESS,1
run_35,DONE,TodoApp,G1,3min,oracle,[INFO] Starting with G1...
540.227682,180.01,SUCCESS,1
run_36,DONE,TodoApp,G1,5min,oracle,[INFO] Starting with G1...
791.871936,300.01,SUCCESS,1
run_37,DONE,ANDIE,Serial,2min,openjdk,[INFO] Starting with Serial...
274.642791,120.01,SUCCESS,1
run_38,DONE,ANDIE,Serial,3min,openjdk,[INFO] Starting with Serial...
393.710418,180.01,SUCCESS,1
run_39,DONE,ANDIE,Serial,5min,openjdk,[INFO] Starting with Serial...
645.175472,300.01,SUCCESS,1
run_40,DONE,ANDIE,Serial,2min,oracle,[INFO] Starting with Serial...
275.275174,120.01,SUCCESS,1
run_41,DONE,ANDIE,Serial,3min,oracle,[INFO] Starting with Serial...
393.964446,180.01,SUCCESS,1
run_42,DONE,ANDIE,Serial,5min,oracle,[INFO] Starting with Serial...
645.086789,300.01,SUCCESS,1
run_43,DONE,ANDIE,Parallel,2min,openjdk,[INFO] Starting with Parallel...
279.513261,120.01,SUCCESS,1
run_44,DONE,ANDIE,Parallel,3min,openjdk,[INFO] Starting with Parallel...
394.353971,180.01,SUCCESS,1
run_45,DONE,ANDIE,Parallel,5min,openjdk,[INFO] Starting with Parallel...
692.097349,300.01,SUCCESS,1
run_46,DONE,ANDIE,Parallel,2min,oracle,[INFO] Starting with Parallel...
1576.841728,120.00,SUCCESS,1
run_47,DONE,ANDIE,Parallel,3min,oracle,[INFO] Starting with Parallel...
2371.260775,180.01,SUCCESS,1
run_48,DONE,ANDIE,Parallel,5min,oracle,[INFO] Starting with Parallel...
3885.127933,300.01,SUCCESS,1
run_49,DONE,ANDIE,G1,2min,openjdk,[INFO] Starting with G1...
1574.121702,120.01,SUCCESS,1
run_50,DONE,ANDIE,G1,3min,openjdk,[INFO] Starting with G1...
2373.182890,180.01,SUCCESS,1
run_51,DONE,ANDIE,G1,5min,openjdk,[INFO] Starting with G1...
3821.583173,300.01,SUCCESS,1
run_52,DONE,ANDIE,G1,2min,oracle,[INFO] Starting with G1...
1573.565490,120.01,SUCCESS,1
run_53,DONE,ANDIE,G1,3min,oracle,[INFO] Starting with G1...
2386.485956,180.01,SUCCESS,1
run_54,DONE,ANDIE,G1,5min,oracle,[INFO] Starting with G1...
3958.655576,300.01,SUCCESS,1
